log_id,timestamp,src_ip,dst_ip,src_port,dst_port,protocol,event_type,action,user,bytes_sent,bytes_received,duration_ms,failed_login_count_5m,unique_ports_contacted_1m,label
60b105f8-8909-4acc-a1e8-ae370d5a0da8,2026-07-22T14:33:32.570063,10.0.59.36,165.63.168.28,3995,22,UDP,dns,allow,anthonyharding,7893,17814,560,0,2,normal
77cbb439-f805-499d-91f7-2c6b3a5ddb46,2026-07-22T14:33:35.570063,10.0.232.95,176.105.11.209,44964,8080,ICMP,http,login_success,nolanantonio,5263,13794,2687,0,1,normal
d8182577-eae1-49bd-a403-971193eaae69,2026-07-22T14:33:38.570063,10.0.250.158,209.35.159.168,27770,443,TCP,file_access,allow,beanjohn,14771,7936,3508,0,2,normal
ab4591c8-9797-42ca-b308-0d82b4c539a5,2026-07-22T14:33:41.570063,10.0.50.252,211.13.111.233,45960,443,ICMP,file_access,allow,smithjacqueline,9240,6419,3970,0,1,normal
372da850-e140-4ce1-87f5-197327ac51e3,2026-07-22T14:33:44.570063,10.0.232.24,186.76.136.16,44459,80,ICMP,http,allow,megancarter,11128,8181,520,0,3,normal
75131776-5f38-4ea6-8466-16217045de73,2026-07-22T14:33:47.570063,10.0.105.18,50.177.124.230,55406,53,ICMP,network,logout,aliciaatkinson,7834,10966,3176,0,1,normal
5a845e3d-f2ce-4b9c-a5be-9be7a5bd34fa,2026-07-22T14:33:50.570063,10.0.1.71,16.171.121.135,57280,80,TCP,http,login_success,izamora,3802,1044,544,0,1,normal
49bed981-719c-4d58-99e1-c7e9c0276152,2026-07-22T14:33:53.570063,10.0.183.203,209.180.131.253,52694,80,ICMP,file_access,allow,izamora,8895,1917,524,0,3,normal
915f1b1b-20a4-4f8f-89a1-16bcc8714489,2026-07-22T14:33:56.570063,10.0.215.135,13.63.79.93,8472,8080,TCP,dns,login_success,megan71,17017,19653,451,0,2,normal
e1fc6dd4-660a-4a4b-9db8-1c6d672f1b3f,2026-07-22T14:33:59.570063,10.0.113.243,192.139.158.54,41335,22,ICMP,http,login_success,jamescynthia,1220,2193,1966,0,2,normal
a12462ba-1e50-4fae-8dd7-a96db828845a,2026-07-22T14:34:02.570063,10.0.218.176,222.169.206.244,8099,3306,ICMP,dns,allow,thomasthomas,10754,5060,274,0,1,normal
b7b2273c-441e-49f3-b900-a67ccc27f91a,2026-07-22T14:34:05.570063,10.0.140.160,171.100.204.223,42513,5432,ICMP,file_access,login_success,fmccullough,17585,9863,1863,0,3,normal
328eae98-5501-4a67-bfbe-f07afc54bfd3,2026-07-22T14:34:08.570063,10.0.220.26,207.12.160.215,53000,8080,TCP,http,logout,aliciaatkinson,14292,14996,3642,0,1,normal
de46015e-4af5-4669-9777-1149560889e5,2026-07-22T14:34:11.570063,10.0.211.87,57.51.167.35,55249,3306,UDP,dns,logout,anthonyharding,10441,14184,1285,0,3,normal
a701f78f-3f3b-4d11-aa60-6b5780ad12c3,2026-07-22T14:34:14.570063,10.0.130.96,203.193.38.36,63518,80,ICMP,dns,allow,thomasthomas,2997,3254,1773,0,1,normal
de7f59f8-a66d-415c-82c0-3abe0630317b,2026-07-22T14:34:17.570063,10.0.190.208,87.120.2.154,9551,5432,TCP,http,logout,michaelshea,11001,4205,1687,0,2,normal
7bf05980-cee3-40b4-9ad4-75bd0656cd6b,2026-07-22T14:34:20.570063,10.0.216.223,200.88.179.132,61044,8080,TCP,file_access,logout,bradley78,11722,3594,2372,0,3,normal
944b6c37-ed08-4a1b-9a3e-8676fdda2edf,2026-07-22T14:34:23.570063,10.0.108.40,25.156.58.157,44063,3306,TCP,auth,login_success,michaelshea,12244,3964,3128,0,2,normal
ae91739c-0b3c-45ba-8bfa-a809c85dac8a,2026-07-22T14:34:26.570063,10.0.115.207,212.72.45.149,29146,53,ICMP,http,logout,michaelshea,1060,8963,123,0,1,normal
9d36e7ab-630e-4c07-804f-8895fcb77389,2026-07-22T14:34:29.570063,10.0.139.180,133.63.67.229,50989,443,UDP,file_access,allow,izamora,4894,18757,2697,0,2,normal
15397539-a7f9-4e2a-8036-b2904e594a25,2026-07-22T14:34:32.570063,10.0.35.37,110.57.201.185,49584,8080,TCP,auth,logout,jenna19,7249,12527,1724,0,2,normal
32fb5058-e915-426d-a944-8459f919374a,2026-07-22T14:34:35.570063,10.0.174.41,206.17.191.15,25275,443,ICMP,file_access,logout,fmccullough,2983,1923,642,0,1,normal
f37531cf-2f3d-490e-a210-d95e95dea7fb,2026-07-22T14:34:38.570063,10.0.25.173,54.225.78.45,6370,443,UDP,dns,login_success,fmccullough,14684,13771,1123,0,1,normal
67fb6fff-8724-428a-b653-11c739cf135b,2026-07-22T14:34:41.570063,10.0.58.89,203.117.47.41,29198,22,UDP,http,login_success,jenna19,10306,1688,908,0,2,normal
d74c68b1-af89-463e-8b2c-6b484ce932ea,2026-07-22T14:34:44.570063,10.0.28.2,179.27.34.109,14421,443,TCP,network,login_success,madison21,10951,4131,36,0,2,normal
fac7c74b-af53-45c7-b118-c9b257f57940,2026-07-22T14:34:47.570063,10.0.220.45,162.49.103.129,9490,3306,ICMP,network,logout,michaelshea,11805,2561,1631,0,3,normal
4ec3d148-ed38-49bd-ba09-624302ff8b4b,2026-07-22T14:34:50.570063,10.0.21.112,211.157.227.43,2252,3306,TCP,file_access,logout,jeffreysmith,18989,13452,2911,0,3,normal
d69f87cf-cefe-422c-ace3-f6b7312e51c1,2026-07-22T14:34:53.570063,10.0.213.75,102.29.76.17,8572,3306,TCP,file_access,allow,jonesluis,15276,12057,365,0,2,normal
3b891123-ed5c-4567-a46b-551ed6cccbe2,2026-07-22T14:34:56.570063,10.0.54.63,194.47.202.253,29576,5432,UDP,http,allow,smithjacqueline,10367,11325,912,0,2,normal
9ee0518c-477e-497c-8d82-c943ee9fe33b,2026-07-22T14:34:59.570063,10.0.86.20,26.7.109.200,34479,8080,TCP,http,logout,mryan,11648,11704,2984,0,3,normal
c6232c93-d860-4ae5-9dc8-f0caa5a5de3e,2026-07-22T14:35:02.570063,10.0.75.61,40.112.47.75,7761,80,UDP,network,allow,fmccullough,5209,2669,730,0,3,normal
3789b968-d0bb-4dea-a653-a0573ac92faf,2026-07-22T14:35:05.570063,10.0.252.119,186.151.86.175,50467,5432,ICMP,dns,logout,jill55,10790,10559,623,0,2,normal
9cdb0a24-d69a-4a18-9304-dd3aed839b73,2026-07-22T14:35:08.570063,10.0.34.121,212.189.114.237,30004,8080,UDP,file_access,logout,megancarter,11732,16824,308,0,2,normal
a20b398e-a172-48ee-baea-42a146be2038,2026-07-22T14:35:11.570063,10.0.236.116,172.82.164.39,3488,22,UDP,file_access,allow,thomasthomas,19666,16815,1579,0,2,normal
14fe155c-a2d9-43d6-a876-81534a57eeec,2026-07-22T14:35:14.570063,10.0.21.116,31.110.54.176,60599,53,ICMP,network,login_success,fmccullough,15785,16628,622,0,1,normal
b3c02e7e-56b4-4f20-9c55-864c41a4bca8,2026-07-22T14:35:17.570063,10.0.230.27,206.252.232.61,54171,53,UDP,auth,logout,izamora,1482,8318,2903,0,2,normal
f564dd91-5207-406c-91bb-f049512ae913,2026-07-22T14:35:20.570063,10.0.224.135,147.0.88.129,35282,5432,TCP,file_access,login_success,madison21,12894,13594,3177,0,2,normal
d8380918-c964-4d3c-8a8d-346726dd2583,2026-07-22T14:35:23.570063,10.0.26.203,199.15.239.35,42369,8080,UDP,auth,login_success,anthonyharding,18483,12866,1168,0,2,normal
8c060eed-2338-4c6f-b6cd-b3f53bd8e91a,2026-07-22T14:35:26.570063,10.0.76.86,218.192.242.78,6365,5432,ICMP,network,login_success,bradley78,13043,4425,2442,0,3,normal
b7d46935-2054-4754-92cf-e35ceb247912,2026-07-22T14:35:29.570063,10.0.43.80,137.155.89.49,37653,3306,ICMP,file_access,allow,jenna19,3262,14074,2087,0,2,normal
6025a847-14e2-49b8-a184-0bec3fe5f53d,2026-07-22T14:35:32.570063,10.0.9.93,50.69.90.54,21265,80,TCP,file_access,login_success,mryan,7623,4707,639,0,1,normal
650ffc66-130a-42bb-890a-02abbf023756,2026-07-22T14:35:35.570063,10.0.151.217,171.241.231.239,52674,22,ICMP,http,logout,jenna19,1436,11235,3594,0,3,normal
81a7ee99-2ad6-47c9-83af-45d32683bb4c,2026-07-22T14:35:38.570063,10.0.67.153,194.21.122.230,25712,80,TCP,network,logout,jonesluis,5624,14541,183,0,2,normal
b0e9b79c-dca3-43c5-bf11-92e19afa4f6d,2026-07-22T14:35:41.570063,10.0.186.174,204.183.30.8,48182,80,UDP,http,login_success,beanjohn,7867,17698,984,0,2,normal
74028d64-8206-43ed-925f-52c997b11e24,2026-07-22T14:35:44.570063,10.0.240.232,142.80.72.134,55753,80,UDP,http,login_success,jamescynthia,9433,12713,2064,0,3,normal
d7ba904b-22dc-4f55-bfd7-d13d718d6b6c,2026-07-22T14:35:47.570063,10.0.214.248,137.132.39.96,11644,53,TCP,http,allow,bethany58,1909,15947,3585,0,2,normal
d1c33e18-0517-497d-9a35-7326b70722a3,2026-07-22T14:35:50.570063,10.0.52.183,212.186.156.195,56460,5432,TCP,file_access,allow,lynnwilliams,9138,14923,3713,0,3,normal
b171c2ac-015b-4387-9f06-ead8f57e0dc2,2026-07-22T14:35:53.570063,10.0.75.213,135.104.237.181,29694,22,TCP,dns,login_success,sarahhill,13795,1945,1628,0,3,normal
3f63763c-a6c7-4007-872e-ee68513feee0,2026-07-22T14:35:56.570063,10.0.191.61,35.180.235.13,26331,22,UDP,network,allow,daniel26,3446,11186,3246,0,1,normal
932d9a60-f30f-4f7d-b898-14b272e175c7,2026-07-22T14:35:59.570063,10.0.70.10,208.66.251.108,19824,53,UDP,network,logout,gclark,14899,372,3715,0,1,normal
8197bda6-47f9-4b6d-8e64-43946997f698,2026-07-22T14:36:02.570063,10.0.9.66,210.53.72.42,15157,53,TCP,http,logout,fmccullough,17494,14069,460,0,2,normal
925fcdb0-fe7d-427a-9c55-d2a3973102d0,2026-07-22T14:36:05.570063,10.0.121.78,167.73.82.197,9009,22,TCP,dns,logout,jonesluis,15178,2258,459,0,2,normal
d16598bc-8f2b-46d4-9250-23fe73ea0328,2026-07-22T14:36:08.570063,10.0.8.162,144.169.67.141,34799,5432,TCP,network,login_success,jeffreysmith,251,11761,990,0,3,normal
7e1de56e-edd6-425a-897d-ccdaac12be0b,2026-07-22T14:36:11.570063,10.0.213.48,147.68.191.219,44564,8080,TCP,http,login_success,jonathanromero,17437,18028,2083,0,3,normal
0cba8c8a-8310-46ff-9b53-7b4889e46f97,2026-07-22T14:36:14.570063,10.0.10.100,214.209.220.201,58258,3306,TCP,dns,login_success,bethany58,732,11901,3234,0,1,normal
496adf1a-fe6c-44fd-922d-dd81e6c80830,2026-07-22T14:36:17.570063,10.0.176.62,217.39.125.10,49058,8080,ICMP,auth,logout,anna25,4571,1652,1448,0,3,normal
16b5eeaf-04da-49d8-bf12-f9714ca8f64a,2026-07-22T14:36:20.570063,10.0.173.209,97.188.84.109,43150,80,ICMP,dns,logout,gclark,6172,4618,263,0,3,normal
e91e8d69-df14-4b30-98d1-5c50911f6f73,2026-07-22T14:36:23.570063,10.0.234.10,24.30.127.207,20255,80,TCP,network,allow,daniel26,10360,17088,1636,0,3,normal
ba45258d-12a1-494c-849c-9307b4a2129d,2026-07-22T14:36:26.570063,10.0.242.65,65.123.193.90,3423,53,ICMP,network,login_success,chaseberry,1766,11076,1124,0,1,normal
ae60cace-5e2b-4a29-9b92-af17c8ffe0be,2026-07-22T14:36:29.570063,10.0.188.112,70.75.97.128,59317,3306,ICMP,dns,login_success,anna25,6321,16459,2839,0,2,normal
d8e3eac1-ba67-4104-932f-8d7f63a7bfd7,2026-07-22T14:36:32.570063,10.0.188.237,2.83.167.149,53275,5432,UDP,auth,logout,jeffreysmith,2786,14310,2472,0,1,normal
c1dea42a-3711-43ea-b84c-84f205e518fc,2026-07-22T14:36:35.570063,10.0.150.83,111.247.18.45,7747,22,UDP,file_access,login_success,beanjohn,19946,14162,687,0,3,normal
d24391c2-cf29-4e01-b754-bddaefa35e9d,2026-07-22T14:36:38.570063,10.0.227.90,181.125.182.158,30327,22,ICMP,file_access,logout,jeffreysmith,9196,2079,312,0,3,normal
d257c724-e30d-49bf-9988-200b286a55e8,2026-07-22T14:36:41.570063,10.0.207.94,17.115.81.92,34649,53,ICMP,network,allow,daniel68,14558,1340,522,0,1,normal
66b687b4-a39e-42f6-a0ae-b4bf8b9616f7,2026-07-22T14:36:44.570063,10.0.120.200,67.47.15.234,43305,443,UDP,dns,logout,yfoster,5227,14943,3891,0,2,normal
2d78b90a-44b4-44ab-b1d8-01926c0af06a,2026-07-22T14:36:47.570063,10.0.190.114,189.128.109.70,51033,22,ICMP,network,logout,megan71,13242,10501,2665,0,2,normal
33ac128b-4adc-4df3-b9b2-63d2005f3659,2026-07-22T14:36:50.570063,10.0.127.246,194.74.255.234,8458,22,ICMP,network,login_success,jenna19,12880,18604,487,0,2,normal
6ef44702-d5aa-4cf1-aba3-ac36e256dc81,2026-07-22T14:36:53.570063,10.0.133.181,195.232.15.170,30270,80,ICMP,file_access,logout,pweaver,6759,4218,560,0,1,normal
79790abd-23a7-48fd-9f85-2123a2e82120,2026-07-22T14:36:56.570063,10.0.231.45,219.99.69.90,59919,8080,UDP,auth,logout,daniel26,11584,2327,2257,0,3,normal
c9480a5c-3283-44dd-a15f-bcb38b9fbf26,2026-07-22T14:36:59.570063,10.0.148.229,217.120.99.233,20681,53,TCP,network,login_success,wrightjames,7547,4176,828,0,1,normal
e34b0305-38d3-4b79-a5c0-97af31681f31,2026-07-22T14:37:02.570063,10.0.121.203,41.10.66.7,33400,22,UDP,http,logout,megan71,15515,18276,536,0,3,normal
63506826-a6b2-4796-b8bc-888d1bd7edde,2026-07-22T14:37:05.570063,10.0.44.17,142.43.50.40,21293,3306,ICMP,dns,logout,brenda16,13616,19038,307,0,1,normal
d4421169-8acf-465d-a9b1-d5a5ab858bc7,2026-07-22T14:37:08.570063,10.0.162.165,217.84.111.159,5884,3306,UDP,http,login_success,john79,18265,19460,750,0,1,normal
41210723-f62b-4d9e-814a-c00e9e2f74a5,2026-07-22T14:37:11.570063,10.0.221.129,132.70.37.92,60708,53,TCP,auth,logout,daniel68,10165,5595,668,0,2,normal
1f6df8a5-2399-4c40-9fce-b9f4ef7743d9,2026-07-22T14:37:14.570063,10.0.115.89,154.65.16.65,63118,5432,UDP,auth,login_success,mryan,18249,9193,517,0,3,normal
5293178b-31a0-4228-ab94-dc1519817fa0,2026-07-22T14:37:17.570063,10.0.155.158,212.57.136.242,35986,22,ICMP,network,logout,nolanantonio,5252,5809,2703,0,3,normal
3b4133ec-5082-4acf-9cf2-f79bc662eccb,2026-07-22T14:37:20.570063,10.0.172.216,217.43.105.94,61574,5432,TCP,auth,allow,yfoster,19099,8872,2672,0,1,normal
2602b435-a36a-4c62-a3d2-0e0b43b34f78,2026-07-22T14:37:23.570063,10.0.213.159,49.30.178.253,42900,22,UDP,http,login_success,bradley78,16025,8224,3301,0,3,normal
e5f5b976-7dab-458e-9d5f-97c4df666e92,2026-07-22T14:37:26.570063,10.0.207.77,192.217.125.86,30747,22,ICMP,auth,allow,beanjohn,13819,16067,1907,0,1,normal
6577c6c1-4e0d-4bd0-810a-47cce2a609a8,2026-07-22T14:37:29.570063,10.0.174.156,173.83.253.214,10439,443,ICMP,file_access,logout,chaseberry,13265,4484,3120,0,2,normal
3c050b3b-4ce5-4d9b-8b10-4d3fc531bd99,2026-07-22T14:37:32.570063,10.0.54.82,213.20.59.48,16866,3306,TCP,file_access,login_success,barrsarah,4816,3372,212,0,2,normal
9cd431d9-75bb-4718-a625-22a5f06cc08e,2026-07-22T14:37:35.570063,10.0.196.222,153.62.44.122,41353,3306,TCP,network,login_success,jill55,10447,6420,3130,0,1,normal
4100018f-d3d8-432b-bdf7-b1b0b4495f35,2026-07-22T14:37:38.570063,10.0.255.132,212.9.247.68,31617,3306,UDP,dns,allow,thomasthomas,13085,16762,1877,0,1,normal
91396c5e-a0e7-4c4e-af3f-293c1217b282,2026-07-22T14:37:40.570063,198.51.100.23,186.251.34.174,10788,80,TCP,network,deny,jeffreysmith,10435,1522,1825,0,3,blacklisted_ip
73d0e7b4-0d92-4d13-93bc-040e0da6eb1f,2026-07-22T14:37:41.570063,10.0.110.150,44.0.61.142,24151,22,TCP,file_access,login_success,fmccullough,15620,9563,2203,0,1,normal
6ee517b9-1e5b-4987-a915-d2b95cf9ff75,2026-07-22T14:37:44.570063,10.0.55.111,13.231.104.138,9801,443,ICMP,file_access,login_success,megan71,1682,13326,214,0,3,normal
c11521ff-34ae-4d39-ba4d-39ba3ace7c38,2026-07-22T14:37:47.570063,10.0.99.93,120.16.68.29,37280,443,TCP,dns,logout,beanjohn,18217,9365,3385,0,3,normal
f627539e-2b47-4cdc-9afd-7d9d38c41ea6,2026-07-22T14:37:50.570063,10.0.60.33,131.75.140.190,64927,22,UDP,file_access,login_success,michaelshea,12180,4927,820,0,3,normal
90165fae-f0c8-433f-9af4-89e5c6a7448a,2026-07-22T14:37:53.570063,10.0.205.129,118.203.246.202,3662,22,TCP,network,logout,anna25,15723,17217,1876,0,1,normal
5d35548a-9e20-4ac6-b8a3-4fb3f168875c,2026-07-22T14:37:56.570063,10.0.71.84,198.251.230.178,62062,5432,UDP,network,login_success,jonesluis,10005,19655,1382,0,3,normal
b56e8a1a-91dc-420a-8d3e-bd2805da9035,2026-07-22T14:37:59.570063,10.0.250.182,27.166.148.204,37915,443,UDP,auth,login_success,anna25,3791,13849,2395,0,2,normal
44e65a0f-ae2b-4d5b-ab17-95e3c7a25e46,2026-07-22T14:38:02.570063,10.0.13.153,91.123.85.201,32126,443,ICMP,http,logout,haguilar,1882,19320,1972,0,1,normal
2167079e-6d9e-4b3b-bc7e-07b72021e5aa,2026-07-22T14:38:05.570063,10.0.194.38,213.37.182.9,54872,8080,TCP,auth,logout,reneelewis,6451,820,1811,0,2,normal
f6db79f1-933b-4ed6-a550-a17b9b59a106,2026-07-22T14:38:08.570063,10.0.214.39,212.197.67.50,28087,8080,TCP,dns,logout,jonesluis,15653,2240,2895,0,1,normal
4525485b-31bf-4c63-bc40-14cb9c0c1c39,2026-07-22T14:38:11.570063,10.0.106.144,188.92.175.140,22326,8080,UDP,http,login_success,daniel26,5874,15262,3741,0,3,normal
97e91d79-687d-452c-adc6-ea0b72ea0cb4,2026-07-22T14:38:14.570063,10.0.175.140,140.196.221.239,24242,8080,ICMP,file_access,logout,gclark,6500,8277,1147,0,3,normal
91162afb-7a12-43f7-ab0c-c279e3443ec1,2026-07-22T14:38:17.570063,10.0.152.58,218.141.135.95,62725,443,UDP,network,logout,pweaver,10588,15922,1433,0,3,normal
50a14a00-a781-4fea-a899-c8fc08de5071,2026-07-22T14:38:20.570063,10.0.140.74,138.58.232.62,9011,5432,ICMP,http,login_success,smithjacqueline,11509,4999,1194,0,1,normal
4a51cd08-de59-49a6-addd-c07d91b99f21,2026-07-22T14:38:23.570063,10.0.147.245,209.146.167.74,47825,22,UDP,dns,logout,bethany58,15898,7211,832,0,3,normal
41c1f459-71ba-44fc-b89f-268435228894,2026-07-22T14:38:26.570063,10.0.138.239,197.1.31.42,37856,8080,UDP,network,allow,jonesluis,19429,8040,998,0,1,normal
491a122d-fecd-481c-bec7-f4f74added16,2026-07-22T14:38:29.570063,10.0.115.164,152.166.140.197,16283,22,TCP,dns,login_success,gclark,3494,4704,26,0,3,normal
9f963876-cdc7-40e9-bb88-42920a83f521,2026-07-22T14:38:32.570063,10.0.80.105,162.78.96.34,43811,3306,UDP,network,login_success,daniel26,9552,2138,3723,0,1,normal
353b05eb-c053-4004-ba0d-ef39834687f5,2026-07-22T14:38:35.570063,10.0.118.137,154.64.196.86,49434,8080,TCP,network,login_success,izamora,1390,13208,3232,0,2,normal
98908c1a-a76a-4a7e-b2e2-3025bcf51463,2026-07-22T14:38:38.570063,10.0.95.240,198.79.167.20,50110,53,UDP,auth,allow,bradley78,18810,19951,444,0,2,normal
bc5730c4-35a4-45af-a077-150b79087a20,2026-07-22T14:38:41.570063,10.0.145.117,17.43.95.104,43053,5432,ICMP,dns,allow,wrightjames,15536,9140,794,0,1,normal
d690f99e-060a-4259-9312-2078306fdad8,2026-07-22T14:38:44.570063,10.0.169.42,181.122.20.244,48938,3306,ICMP,file_access,logout,izamora,661,11246,3243,0,2,normal
c5d08cfc-ae5c-4613-8bfe-5d85abdb75e2,2026-07-22T14:38:47.570063,10.0.98.45,210.142.158.203,41063,53,ICMP,dns,login_success,wrightjames,10945,3042,1646,0,3,normal
13cd3f35-d1ef-420a-aca8-210092fee031,2026-07-22T14:38:50.570063,10.0.48.48,214.73.43.252,65359,80,UDP,file_access,allow,ysanchez,8745,12768,969,0,2,normal
c4f11215-5cb7-45b1-9a5c-1ef7d094bef7,2026-07-22T14:38:53.570063,10.0.136.245,169.198.139.213,22626,443,ICMP,http,allow,bethany58,11981,7943,259,0,3,normal
02da3d70-3ab2-45a3-89d0-af2f26085fa7,2026-07-22T14:38:56.570063,10.0.60.120,214.147.182.55,21130,80,UDP,http,logout,bradley78,4047,9867,1510,0,3,normal
389f7356-e2ce-4769-9e36-385c2ba237ed,2026-07-22T14:38:59.570063,10.0.113.57,198.223.30.117,63765,80,UDP,network,login_success,fmccullough,12442,13826,2880,0,3,normal
13935636-b27c-46b8-91b9-02c0064a8b5a,2026-07-22T14:39:02.570063,10.0.241.194,157.165.201.245,36250,53,ICMP,network,allow,fmccullough,2882,17419,1834,0,3,normal
f7570f21-3762-4858-81d3-ad3227189253,2026-07-22T14:39:05.570063,10.0.185.20,199.40.167.111,61136,5432,TCP,auth,logout,wrightjames,6824,18966,2203,0,1,normal
3fad9199-57ea-482e-844a-8eb8aaaf925a,2026-07-22T14:39:08.570063,10.0.84.84,160.208.28.45,57023,5432,UDP,auth,logout,aliciaatkinson,19308,16217,377,0,3,normal
8ff902a0-daba-4f17-9b52-3c7252938073,2026-07-22T14:39:11.570063,10.0.228.208,132.215.206.95,4670,3306,TCP,http,login_success,jamescynthia,18678,2091,2293,0,2,normal
8f3a087a-9d7e-4b53-aba9-26e401355654,2026-07-22T14:39:14.570063,10.0.157.186,50.196.104.247,2450,3306,UDP,auth,logout,aliciaatkinson,19150,2593,190,0,2,normal
202c55b6-ce7d-43e7-b6bd-6a735c723547,2026-07-22T14:39:17.570063,10.0.176.180,11.235.244.89,5202,5432,TCP,auth,login_success,yfoster,9607,13597,742,0,1,normal
427f0651-b523-4edd-8118-920e00b20733,2026-07-22T14:39:20.570063,10.0.215.96,42.160.185.227,59438,3306,UDP,dns,login_success,thomasthomas,17871,4557,2681,0,2,normal
343c5ae4-92f6-43be-b9e9-d6e39aef6d5f,2026-07-22T14:39:23.570063,10.0.60.46,205.2.74.107,36233,3306,ICMP,network,logout,haguilar,313,944,1227,0,2,normal
92f75191-bbaf-4e31-97b4-526135ce5b69,2026-07-22T14:39:26.570063,10.0.217.137,65.184.88.141,25880,53,TCP,network,login_success,chaseberry,5283,9232,777,0,3,normal
e7ec5dc5-f3f5-439d-8dfa-84e0bd1fdaf5,2026-07-22T14:39:29.570063,10.0.57.9,223.180.54.227,54073,8080,UDP,http,allow,barrsarah,6952,2404,418,0,3,normal
ab672cd9-17a5-4281-a833-dce15985e650,2026-07-22T14:39:32.570063,10.0.17.115,212.114.214.166,40200,8080,ICMP,auth,allow,yfoster,13381,14583,964,0,3,normal
5624e4dc-1ccd-4540-84fb-95ac0fdd3e8f,2026-07-22T14:39:35.570063,10.0.111.194,155.169.87.110,57629,53,TCP,network,logout,madison21,7873,19077,1311,0,3,normal
c5176324-ca20-4177-a3aa-74d04e05d62a,2026-07-22T14:39:38.570063,10.0.164.61,171.250.105.164,20800,80,ICMP,http,allow,brenda16,10046,9216,254,0,3,normal
9f105785-1544-4711-8c81-90111b47d277,2026-07-22T14:39:41.570063,10.0.89.161,46.110.139.161,45506,3306,ICMP,dns,allow,chaseberry,12689,17385,1310,0,3,normal
71756157-94c8-484f-9ae4-4619549ba6ea,2026-07-22T14:39:44.570063,10.0.213.105,95.126.120.146,10803,443,UDP,network,logout,gclark,8096,7584,1236,0,3,normal
c5f3661c-ab47-4850-958a-c9c5b7d72183,2026-07-22T14:39:47.570063,10.0.73.207,2.156.0.81,31368,22,ICMP,dns,login_success,michaelshea,17566,4593,1595,0,1,normal
af09bdc0-2c19-4428-9938-bc6365abf2b5,2026-07-22T14:39:50.570063,10.0.130.53,129.29.175.248,22668,8080,TCP,dns,login_success,thomasthomas,17751,6441,216,0,2,normal
96461ccd-5b77-4b2d-aa67-037c2426c295,2026-07-22T14:39:53.570063,10.0.193.173,28.109.54.186,40671,5432,TCP,auth,allow,nolanantonio,18512,7311,1968,0,1,normal
f0fd1ac2-7c4d-44d4-a2a2-fa6828f75c4b,2026-07-22T14:39:56.570063,10.0.170.78,147.36.140.28,63743,22,TCP,network,logout,reneelewis,15893,8149,2854,0,3,normal
eb50c7cd-742a-4b14-9b29-92ea64bec65b,2026-07-22T14:39:59.570063,10.0.104.102,215.143.92.85,60997,80,ICMP,file_access,login_success,laurieashley,15478,17686,2662,0,2,normal
72b9db60-6826-48db-8aa9-242b888ecaf2,2026-07-22T14:40:02.570063,10.0.157.67,188.142.169.181,24593,5432,UDP,dns,allow,gclark,10693,6856,1523,0,2,normal
463e6ec3-0252-4597-bf10-15f69a000c03,2026-07-22T14:40:05.570063,10.0.211.12,132.35.113.88,37889,53,TCP,network,allow,bethany58,18330,19337,2377,0,3,normal
792089ab-d702-43d0-bd3b-5661990709e6,2026-07-22T14:40:08.570063,10.0.213.76,105.57.118.86,11012,80,UDP,network,login_success,jill55,8252,16561,2260,0,3,normal
b48bd5d8-0eee-4dc0-8869-7ad3153258ba,2026-07-22T14:40:11.570063,10.0.172.66,64.199.5.167,51051,53,UDP,dns,login_success,lynnwilliams,11740,5746,578,0,3,normal
7b0a3983-5b4f-4a56-827c-a51a2488314c,2026-07-22T14:40:14.570063,10.0.250.48,65.88.25.52,61113,5432,ICMP,auth,logout,yfoster,2635,1789,3135,0,1,normal
8149d176-6129-4b95-8dc4-413f70632d18,2026-07-22T14:40:17.570063,10.0.211.36,55.71.255.149,56241,8080,TCP,auth,logout,daniel68,499,7367,2076,0,2,normal
e5e14dd5-3bab-4357-a68d-bc2f84f5834c,2026-07-22T14:40:20.570063,10.0.191.16,7.254.254.115,41514,8080,ICMP,http,login_success,pweaver,715,416,2184,0,3,normal
e916f04b-9a81-40b9-bf1a-c6590c5160ae,2026-07-22T14:40:23.570063,10.0.210.4,130.207.166.102,2120,5432,ICMP,file_access,logout,madison21,761,16656,3335,0,3,normal
c03a4d7b-e986-44e0-88f6-6f24a262bbac,2026-07-22T14:40:26.570063,10.0.220.207,187.79.108.43,62608,80,TCP,auth,logout,daniel68,8096,6489,2543,0,3,normal
2c221815-efc4-4c4c-9921-303a82265fc8,2026-07-22T14:40:29.570063,10.0.129.209,178.15.62.161,24252,443,UDP,auth,login_success,smithjacqueline,15240,18713,1001,0,3,normal
b3f66740-ac44-41a3-9228-240de1d47c4c,2026-07-22T14:40:32.570063,10.0.115.77,5.161.232.60,45853,53,TCP,auth,allow,smithjacqueline,12627,12559,2268,0,2,normal
